location_id,lat,lng,pop_total,pop_households,avg_hh_size,building_count,total_building_area,avg_building_area,residential_count,commercial_count,building_density,poi_bank,poi_bus_stop,poi_hospital,poi_mall,poi_park,poi_pharmacy,poi_restaurant,poi_school,poi_total,competitor_count,dist_nearest_competitor_m,residential_ratio,commercial_ratio,pop_density,signal_count,unique_users,peak_morning_signals,peak_ratio,signals_per_user,dist_nearest_client_m,nearest_client_revenue,dist_nearest_poi_m,predicted_revenue,score
GRID_20334,50.31500000000018,19.459999999999816,700.0,190.0,3.691891891891892,366.0,39106.66,106.84879781420766,209.0,5.0,466.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2368.7,0.571,0.014,891.3,10887.0,214.0,2456.0,0.2305,40.25,8474.1,50000.0,7828.5,120261.3926705939,6.0
GRID_20335,50.31500000000018,19.464999999999815,545.0,147.0,3.703448275862069,293.0,32031.6,109.32286689419794,170.0,6.0,373.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2296.3,0.58,0.02,693.9,10887.0,214.0,2456.0,0.2305,40.25,8159.0,50000.0,7500.4,124520.9062221926,6.2
GRID_20453,50.320000000000185,18.57999999999999,558.0,159.0,3.5161290322580645,249.0,26700.48,107.23084337349397,202.0,1.0,317.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8116.5,0.811,0.004,710.5,10887.0,214.0,2456.0,0.2305,40.25,6137.9,200235.86,4028.2,222391.56818097585,11.7
GRID_20454,50.320000000000185,18.58499999999999,1101.0,323.0,3.4224683544303796,514.0,53878.79,104.8225486381323,392.0,0.0,654.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7831.7,0.763,0.0,1401.8,10887.0,214.0,2456.0,0.2305,40.25,5817.0,200235.86,3745.1,226538.1909103109,11.9
GRID_20455,50.320000000000185,18.58999999999999,788.0,243.0,3.278969957081545,396.0,118949.11,300.3765404040404,291.0,3.0,504.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7553.0,0.735,0.008,1003.3,10887.0,214.0,2456.0,0.2305,40.25,5500.4,200235.86,3475.4,259325.57084500714,13.8
GRID_20467,50.320000000000185,18.649999999999977,3430.0,1434.0,2.4037383177570093,184.0,76065.66,413.40032608695657,111.0,20.0,234.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5036.1,0.603,0.109,4367.2,10887.0,214.0,2456.0,0.2305,40.25,2649.9,200235.86,1453.2,256855.52604147122,13.6
GRID_20468,50.320000000000185,18.654999999999976,6499.0,2812.0,2.378612716763006,225.0,51877.08,230.56480000000002,182.0,10.0,286.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4936.5,0.809,0.044,8274.8,10887.0,214.0,2456.0,0.2305,40.25,2535.6,335019.41,1551.2,268200.35326879227,14.3
GRID_20469,50.320000000000185,18.659999999999975,4983.0,2158.0,2.4220238095238096,274.0,83647.15,305.28156934306566,189.0,55.0,348.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4861.1,0.69,0.201,6344.6,10887.0,214.0,2456.0,0.2305,40.25,2311.7,335019.41,1283.3,292087.0565037771,15.6
GRID_20470,50.320000000000185,18.664999999999974,2211.0,1013.0,2.5618705035971225,272.0,75948.5,279.22242647058823,161.0,46.0,346.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4810.8,0.592,0.169,2815.1,10887.0,214.0,2456.0,0.2305,40.25,2124.1,335019.41,998.0,298674.7210073488,16.0
GRID_20471,50.320000000000185,18.669999999999973,1186.0,513.0,2.7453333333333334,188.0,49771.08,264.7397872340426,87.0,34.0,239.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,4786.6,0.463,0.181,1510.1,10887.0,214.0,2456.0,0.2305,40.25,1983.2,335019.41,773.6,306579.63266608096,16.4
GRID_20472,50.320000000000185,18.674999999999972,507.0,175.0,3.0118518518518522,244.0,30233.93,123.90954918032787,159.0,7.0,310.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4788.8,0.652,0.029,645.5,10887.0,214.0,2456.0,0.2305,40.25,1899.3,335019.41,674.0,369032.007513288,19.9
GRID_20473,50.320000000000185,18.67999999999997,1502.0,589.0,3.013888888888889,436.0,44872.03,102.9175,297.0,24.0,555.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4521.1,0.681,0.055,1912.4,10887.0,214.0,2456.0,0.2305,40.25,1880.2,335019.41,741.4,358654.44234190567,19.3
GRID_20474,50.320000000000185,18.68499999999997,2696.0,1077.0,3.0414201183431953,562.0,69454.38,123.58430604982208,390.0,33.0,715.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,4191.8,0.694,0.059,3432.7,10887.0,214.0,2456.0,0.2305,40.25,1927.8,335019.41,393.6,355103.2313226921,19.1
GRID_20475,50.320000000000185,18.68999999999997,4020.0,1498.0,3.286046511627907,638.0,88817.13,139.211802507837,452.0,44.0,812.3,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3867.2,0.708,0.069,5118.4,10887.0,214.0,2456.0,0.2305,40.25,2037.4,335019.41,115.8,371801.45458989555,20.1
GRID_20476,50.320000000000185,18.69499999999997,2977.0,1020.0,3.4962643678160923,584.0,86109.85,147.44837328767125,408.0,34.0,743.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3548.7,0.699,0.058,3790.4,10887.0,214.0,2456.0,0.2305,40.25,2199.8,335019.41,353.8,379368.28386129194,20.5
GRID_20477,50.320000000000185,18.699999999999967,1991.0,601.0,3.5428969359331477,617.0,78944.56,127.94904376012965,438.0,26.0,785.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3237.9,0.71,0.042,2535.0,10887.0,214.0,2456.0,0.2305,40.25,2404.2,335019.41,700.2,381026.7589723175,20.6
GRID_20478,50.320000000000185,18.704999999999966,906.0,288.0,3.255335968379447,455.0,58090.6,127.67164835164834,323.0,11.0,579.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2937.3,0.71,0.024,1153.6,10887.0,214.0,2456.0,0.2305,40.25,2641.0,335019.41,1052.9,319289.5370762516,17.1
GRID_20479,50.320000000000185,18.709999999999965,512.0,150.0,3.4486301369863015,329.0,38892.340000000004,118.21379939209727,212.0,6.0,418.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2650.5,0.644,0.018,651.9,10887.0,214.0,2456.0,0.2305,40.25,2902.2,335019.41,1407.2,316624.8672705383,17.0
GRID_20480,50.320000000000185,18.714999999999964,555.0,149.0,3.771328671328671,302.0,33718.62,111.65105960264901,191.0,4.0,384.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2382.4,0.632,0.013,706.6,10887.0,214.0,2456.0,0.2305,40.25,3181.8,335019.41,1762.1,311598.00827719254,16.7
GRID_20481,50.320000000000185,18.719999999999963,510.0,131.0,3.9236220472440944,235.0,25818.85,109.86744680851064,164.0,2.0,299.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2140.1,0.698,0.009,649.4,10887.0,214.0,2456.0,0.2305,40.25,3475.4,335019.41,2117.3,304502.72064972296,16.3
GRID_20490,50.320000000000185,18.764999999999954,1891.0,808.0,2.8637681159420287,99.0,94541.52,954.9648484848485,51.0,15.0,126.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1833.1,0.515,0.152,2407.7,10887.0,214.0,2456.0,0.2305,40.25,4529.9,245236.06,656.1,299087.17887266615,16.0
GRID_20491,50.320000000000185,18.769999999999953,1667.0,724.0,2.2022727272727276,73.0,64743.840000000004,886.9019178082192,20.0,18.0,92.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1574.7,0.274,0.247,2122.5,10887.0,214.0,2456.0,0.2305,40.25,4740.7,245236.06,633.4,266588.89255729684,14.2
GRID_20492,50.320000000000185,18.774999999999952,1961.0,846.0,2.5229508196721313,317.0,91593.03,288.93700315457414,188.0,44.0,403.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,0.0,1360.9,0.593,0.139,2496.8,10887.0,214.0,2456.0,0.2305,40.25,4968.0,245236.06,567.0,252724.28836123756,13.4
GRID_20493,50.320000000000185,18.77999999999995,2871.0,1201.0,2.633501259445844,583.0,104910.81,179.94993138936536,405.0,55.0,742.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1215.6,0.695,0.094,3655.5,10887.0,214.0,2456.0,0.2305,40.25,4930.3,249600.16,364.6,239641.280312414,12.7
GRID_20494,50.320000000000185,18.78499999999995,1403.0,566.0,2.674772036474164,500.0,88028.64,176.05728,357.0,40.0,636.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1164.8,0.714,0.08,1786.4,10887.0,214.0,2456.0,0.2305,40.25,4863.4,249600.16,444.6,229263.94123321562,12.1
GRID_20498,50.320000000000185,18.804999999999946,663.0,226.0,3.2546875,136.0,22424.329999999998,164.8847794117647,92.0,5.0,173.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1845.6,0.676,0.037,844.2,10887.0,214.0,2456.0,0.2305,40.25,4854.4,249600.16,1476.1,261918.85584899024,13.9
GRID_20499,50.320000000000185,18.809999999999945,1917.0,700.0,2.89,204.0,39731.71,194.76328431372548,139.0,3.0,259.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2133.5,0.681,0.015,2440.8,10887.0,214.0,2456.0,0.2305,40.25,4917.0,249600.16,1764.0,253902.5059504246,13.5
GRID_20500,50.320000000000185,18.814999999999944,2869.0,1095.0,2.534659090909091,315.0,66937.48,212.4999365079365,176.0,15.0,401.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2439.4,0.559,0.048,3652.9,10887.0,214.0,2456.0,0.2305,40.25,5004.2,249600.16,2073.0,251361.6564653935,13.3
GRID_20501,50.320000000000185,18.819999999999943,4852.0,1904.0,2.490038314176245,385.0,84436.85,219.31649350649352,215.0,20.0,490.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.3,0.558,0.052,6177.8,10887.0,214.0,2456.0,0.2305,40.25,5114.8,249600.16,2395.1,235778.91405669443,12.4
GRID_20502,50.320000000000185,18.824999999999942,3525.0,1391.0,2.5038043478260867,260.0,59731.76,229.73753846153846,142.0,15.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3083.6,0.546,0.058,4488.2,10887.0,214.0,2456.0,0.2305,40.25,5247.2,249600.16,2515.6,240499.36062624678,12.7
GRID_20503,50.320000000000185,18.82999999999994,2785.0,1084.0,2.58,270.0,57207.34,211.87903703703702,159.0,4.0,343.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2925.9,0.589,0.015,3546.0,10887.0,214.0,2456.0,0.2305,40.25,5399.9,249600.16,2189.7,247253.77956006362,13.1
GRID_20504,50.320000000000185,18.83499999999994,1939.0,750.0,2.5921052631578947,213.0,41352.95,194.14530516431924,126.0,2.0,271.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2748.2,0.592,0.009,2468.8,10887.0,214.0,2456.0,0.2305,40.25,5524.6,292786.56,1874.8,268346.0357691412,14.3
GRID_20505,50.320000000000185,18.83999999999994,779.0,319.0,2.4444444444444446,139.0,23862.8,171.6748201438849,75.0,3.0,177.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2607.2,0.54,0.022,991.9,10887.0,214.0,2456.0,0.2305,40.25,5254.9,292786.56,1577.4,277856.0637102333,14.8
GRID_20506,50.320000000000185,18.84499999999994,2315.0,938.0,2.5054794520547947,136.0,34909.77,256.6894852941176,84.0,2.0,173.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2509.2,0.618,0.015,2947.6,10887.0,214.0,2456.0,0.2305,40.25,4995.9,292786.56,1309.5,271645.06715747423,14.5
GRID_20507,50.320000000000185,18.849999999999937,3626.0,1504.0,2.4361313868613137,324.0,64251.19,198.30614197530866,210.0,10.0,412.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2459.2,0.648,0.031,4616.8,10887.0,214.0,2456.0,0.2305,40.25,4749.5,292786.56,1093.0,266395.47346609214,14.2
GRID_20508,50.320000000000185,18.854999999999936,3389.0,1401.0,2.404779411764706,443.0,78016.35,176.10914221218962,265.0,30.0,564.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2460.2,0.598,0.068,4315.0,10887.0,214.0,2456.0,0.2305,40.25,4517.7,292786.56,963.2,250387.83447217676,13.3
GRID_20509,50.320000000000185,18.859999999999935,2017.0,842.0,2.416923076923077,348.0,61427.33,176.51531609195402,196.0,35.0,443.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2512.2,0.563,0.101,2568.1,10887.0,214.0,2456.0,0.2305,40.25,4302.8,292786.56,956.1,260129.44912086308,13.8
GRID_20510,50.320000000000185,18.864999999999934,1255.0,428.0,4.006481481481481,220.0,34156.29,155.25586363636364,130.0,12.0,280.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2281.6,0.591,0.055,1597.9,10887.0,214.0,2456.0,0.2305,40.25,4107.6,292786.56,872.1,267128.6155460252,14.2
GRID_20511,50.320000000000185,18.869999999999933,2964.0,1228.0,3.11044776119403,338.0,62029.22,183.5184023668639,208.0,17.0,430.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2049.7,0.615,0.05,3773.9,10887.0,214.0,2456.0,0.2305,40.25,3826.7,167860.76,550.3,211047.99290650472,11.1
GRID_20512,50.320000000000185,18.874999999999932,4557.0,1937.0,2.915808823529412,431.0,89663.41,208.03575406032485,257.0,26.0,548.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1857.4,0.596,0.06,5802.2,10887.0,214.0,2456.0,0.2305,40.25,3512.2,167860.76,313.6,207823.72927834664,10.9
GRID_20513,50.320000000000185,18.87999999999993,5836.0,2560.0,2.41484375,319.0,96906.11,303.7809090909091,180.0,28.0,406.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1718.1,0.564,0.088,7430.6,10887.0,214.0,2456.0,0.2305,40.25,3206.3,167860.76,383.6,202360.8811298844,10.6
GRID_20514,50.320000000000185,18.88499999999993,6222.0,2606.0,2.6366013071895424,290.0,86528.79,298.3751379310345,211.0,17.0,369.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1645.2,0.728,0.059,7922.1,10887.0,214.0,2456.0,0.2305,40.25,2911.8,167860.76,670.2,194023.6008536149,10.1
GRID_20515,50.320000000000185,18.88999999999993,4734.0,1790.0,3.2623287671232877,578.0,90822.94,157.1331141868512,518.0,13.0,735.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1647.7,0.896,0.022,6027.5,10887.0,214.0,2456.0,0.2305,40.25,2632.5,167860.76,1002.2,221619.38549468608,11.6
GRID_20516,50.320000000000185,18.89499999999993,1563.0,475.0,3.6558641975308643,532.0,59636.22,112.09815789473684,498.0,3.0,677.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1725.2,0.936,0.006,1990.1,10887.0,214.0,2456.0,0.2305,40.25,2373.9,167860.76,1346.4,239978.0338269886,12.7
GRID_20517,50.320000000000185,18.899999999999928,614.0,161.0,3.9086666666666665,308.0,28463.43,92.41373376623376,300.0,0.0,392.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1868.4,0.974,0.0,781.8,10887.0,214.0,2456.0,0.2305,40.25,2143.3,167860.76,1695.5,241970.28473491065,12.8
GRID_20520,50.320000000000185,18.914999999999925,1563.0,458.0,5.595890410958904,170.0,145012.38999999998,853.0140588235294,49.0,46.0,216.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2560.0,0.288,0.271,1990.1,10887.0,214.0,2456.0,0.2305,40.25,1728.7,167860.76,1021.9,307377.7889292888,16.5
GRID_20521,50.320000000000185,18.919999999999924,2385.0,699.0,6.000854700854701,231.0,125536.25,543.4469696969697,92.0,37.0,294.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,2803.6,0.398,0.16,3036.7,10887.0,214.0,2456.0,0.2305,40.25,1720.5,167860.76,728.8,270345.1626894546,14.4
GRID_20522,50.320000000000185,18.924999999999923,2164.0,729.0,3.833653846153846,415.0,92590.11,223.10869879518071,232.0,24.0,528.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3018.1,0.559,0.058,2755.3,10887.0,214.0,2456.0,0.2305,40.25,1784.7,167860.76,520.8,248039.57643932104,13.1
GRID_20523,50.320000000000185,18.92999999999992,2643.0,1084.0,2.8593959731543626,553.0,80777.77,146.07191681735986,328.0,30.0,704.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3137.8,0.593,0.054,3365.2,10887.0,214.0,2456.0,0.2305,40.25,1914.0,167860.76,514.4,231794.11196367152,12.2
GRID_20524,50.320000000000185,18.93499999999992,1982.0,822.0,2.8461224489795915,389.0,85793.64,220.5492030848329,241.0,19.0,495.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,3045.3,0.62,0.049,2523.6,10887.0,214.0,2456.0,0.2305,40.25,2096.4,167860.76,714.9,239756.51704991088,12.7
GRID_20525,50.320000000000185,18.93999999999992,670.0,257.0,2.7935185185185185,198.0,62209.46,314.1891919191919,113.0,17.0,252.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2992.5,0.571,0.086,853.1,10887.0,214.0,2456.0,0.2305,40.25,2319.5,167860.76,1005.4,267352.7443802994,14.2
GRID_20526,50.320000000000185,18.94499999999992,611.0,248.0,2.6952380952380954,193.0,69905.27,362.2034715025907,140.0,29.0,245.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2866.6,0.725,0.15,778.0,10887.0,214.0,2456.0,0.2305,40.25,2572.6,167860.76,822.3,268329.4804528145,14.3
GRID_20527,50.320000000000185,18.949999999999918,654.0,265.0,2.726388888888889,221.0,105375.62,476.81276018099544,159.0,31.0,281.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2725.9,0.719,0.14,832.7,10887.0,214.0,2456.0,0.2305,40.25,2847.8,167860.76,535.9,281072.7255823872,15.0
GRID_20530,50.320000000000185,18.964999999999915,613.0,279.0,2.361764705882353,80.0,49377.89,617.223625,23.0,19.0,101.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2321.5,0.288,0.238,780.5,10887.0,214.0,2456.0,0.2305,40.25,3755.6,167860.76,799.7,265445.9219592849,14.1
GRID_20531,50.320000000000185,18.969999999999914,710.0,306.0,2.3983606557377053,148.0,63000.05,425.6760135135135,66.0,41.0,188.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1970.6,0.446,0.277,904.0,10887.0,214.0,2456.0,0.2305,40.25,4075.5,167860.76,1124.0,248260.98424681384,13.1
GRID_20532,50.320000000000185,18.974999999999913,717.0,269.0,3.6875,202.0,82462.58,408.230594059406,66.0,67.0,257.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1621.9,0.327,0.332,912.9,10887.0,214.0,2456.0,0.2305,40.25,4400.9,167860.76,1463.1,252340.94200143768,13.4
GRID_20536,50.320000000000185,18.99499999999991,1941.0,819.0,3.512857142857143,181.0,43253.01,238.96690607734809,98.0,6.0,230.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,390.1,0.541,0.033,2471.4,10887.0,214.0,2456.0,0.2305,40.25,4336.7,526630.01,282.0,270139.0044912774,14.4
GRID_20537,50.320000000000185,18.999999999999908,4347.0,2032.0,2.562820512820513,441.0,97192.72,220.39165532879818,241.0,35.0,561.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,407.0,0.546,0.079,5534.8,10887.0,214.0,2456.0,0.2305,40.25,4219.3,526630.01,336.6,256765.38707450766,13.6
GRID_20538,50.320000000000185,19.004999999999907,5766.0,2547.0,2.6014925373134328,581.0,119199.25,205.16222030981066,322.0,63.0,739.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,657.6,0.554,0.108,7341.5,10887.0,214.0,2456.0,0.2305,40.25,4129.3,526630.01,632.7,335452.7693706632,18.0
GRID_20539,50.320000000000185,19.009999999999906,5336.0,2344.0,2.4016460905349795,424.0,127462.81,300.61983490566035,224.0,69.0,539.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,975.9,0.528,0.163,6794.0,10887.0,214.0,2456.0,0.2305,40.25,4068.6,526630.01,969.8,342833.33975999954,18.5
GRID_20540,50.320000000000185,19.014999999999905,2008.0,835.0,2.388235294117647,183.0,102036.01,557.573825136612,51.0,61.0,233.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1313.6,0.279,0.333,2556.7,10887.0,214.0,2456.0,0.2305,40.25,4038.5,526630.01,1316.8,393057.2502928347,21.3
GRID_20548,50.320000000000185,19.054999999999897,1615.0,720.0,2.2782894736842105,258.0,73468.59999999999,284.76201550387594,162.0,16.0,328.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2560.0,0.628,0.062,2056.3,10887.0,214.0,2456.0,0.2305,40.25,4469.1,266355.59,761.2,266294.02845499903,14.2
GRID_20549,50.320000000000185,19.059999999999896,2732.0,1232.0,2.3882978723404253,558.0,71541.76,128.21103942652329,324.0,21.0,710.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2822.8,0.581,0.038,3478.5,10887.0,214.0,2456.0,0.2305,40.25,4115.5,266355.59,432.8,255600.831098799,13.6
GRID_20550,50.320000000000185,19.064999999999895,2857.0,1253.0,2.667806267806268,786.0,103317.38,131.447048346056,425.0,38.0,1000.8,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2983.7,0.541,0.048,3637.6,10887.0,214.0,2456.0,0.2305,40.25,3762.3,266355.59,220.2,266933.91217638867,14.2
GRID_20551,50.320000000000185,19.069999999999894,4339.0,1977.0,2.5432569974554706,884.0,120187.49,135.95869909502264,484.0,72.0,1125.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2659.7,0.548,0.081,5524.6,10887.0,214.0,2456.0,0.2305,40.25,3409.6,266355.59,403.6,256782.53748211122,13.6
GRID_20552,50.320000000000185,19.074999999999893,5201.0,2409.0,2.514854111405836,781.0,113614.73,145.47340588988476,444.0,78.0,994.4,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2344.9,0.569,0.1,6622.1,10887.0,214.0,2456.0,0.2305,40.25,3057.7,266355.59,728.4,247346.38812112893,13.1
GRID_20553,50.320000000000185,19.07999999999989,2619.0,1229.0,2.400485436893204,455.0,75699.9,166.37340659340657,271.0,38.0,579.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2043.6,0.596,0.084,3334.6,10887.0,214.0,2456.0,0.2305,40.25,2706.8,266355.59,970.9,285410.2320950152,15.2
GRID_20558,50.320000000000185,19.104999999999887,1490.0,688.0,2.1631578947368424,76.0,132012.47,1737.0061842105263,21.0,12.0,96.8,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1168.5,0.276,0.158,1897.1,10887.0,214.0,2456.0,0.2305,40.25,1005.8,266355.59,830.4,367586.72735819273,19.8
GRID_20567,50.320000000000185,19.149999999999878,3349.0,1395.0,2.725438596491228,524.0,68789.65,131.27795801526716,290.0,49.0,667.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1994.4,0.553,0.094,4264.1,10887.0,214.0,2456.0,0.2305,40.25,1102.3,319279.07,1066.0,304612.5748146263,16.3
GRID_20568,50.320000000000185,19.154999999999877,3406.0,1432.0,2.597810218978102,296.0,66533.06,224.77385135135134,174.0,29.0,376.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,1652.6,0.588,0.098,4336.7,10887.0,214.0,2456.0,0.2305,40.25,1455.1,319279.07,840.7,286036.29498259677,15.3
GRID_20569,50.320000000000185,19.159999999999876,3971.0,1717.0,2.604516129032258,317.0,66763.38,210.61003154574135,180.0,38.0,403.6,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,1318.3,0.568,0.12,5056.0,10887.0,214.0,2456.0,0.2305,40.25,1809.1,319279.07,678.7,255420.4902645974,13.5
GRID_20570,50.320000000000185,19.164999999999875,4280.0,1945.0,2.6166666666666663,285.0,77016.11,270.2319649122807,133.0,49.0,362.9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,999.0,0.467,0.172,5449.5,10887.0,214.0,2456.0,0.2305,40.25,1936.6,288519.07,398.0,246068.02024051483,13.0
GRID_20571,50.320000000000185,19.169999999999874,8220.0,3508.0,2.510091743119266,320.0,102685.26,320.8914375,146.0,61.0,407.4,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,3.0,0.0,715.0,0.456,0.191,10466.0,10887.0,214.0,2456.0,0.2305,40.25,1744.7,288519.07,200.8,221930.61714469452,11.7
GRID_20572,50.320000000000185,19.174999999999873,10183.0,4112.0,2.52734375,376.0,126073.92,335.30297872340424,186.0,63.0,478.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,527.0,0.495,0.168,12965.4,10887.0,214.0,2456.0,0.2305,40.25,1609.7,288519.07,418.9,208525.22082785168,10.9
GRID_20573,50.320000000000185,19.179999999999872,9140.0,3839.0,2.378139534883721,577.0,140679.08,243.81123050259964,300.0,72.0,734.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,545.3,0.52,0.125,11637.4,10887.0,214.0,2456.0,0.2305,40.25,1546.4,288519.07,750.9,238496.78102401175,12.6
GRID_20574,50.320000000000185,19.18499999999987,5625.0,2617.0,2.3701886792452833,605.0,126250.79,208.67899173553718,336.0,75.0,770.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755.2,0.555,0.124,7162.0,10887.0,214.0,2456.0,0.2305,40.25,1563.6,288519.07,1098.0,282165.5301017696,15.0
GRID_20575,50.320000000000185,19.18999999999987,3723.0,1848.0,2.4878542510121457,515.0,109106.18,211.85666019417474,324.0,62.0,655.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1047.1,0.629,0.12,4740.3,10887.0,214.0,2456.0,0.2305,40.25,1658.9,288519.07,1449.3,290406.7912277973,15.5
